,timestamp,node_id,average_value,count,min_value,max_value
325,2018-01-31,001e0610b9e5,987.6256947162426,3577,981.26,999.7
326,2018-01-31,001e0610ba13,986.4199466260008,2623,980.09,997.5
327,2018-01-31,001e0610ba18,984.8000586319218,1535,983.06,987.18
328,2018-01-31,001e0610ba3b,990.1370707915273,3588,983.83,1002.29
329,2018-01-31,001e0610ba57,987.9069579738381,3593,981.54,999.9
330,2018-01-31,001e0610bc07,987.7980650542119,3597,981.53,999.74
331,2018-01-31,001e0610e532,993.1970718077674,3579,986.74,1005.26
332,2018-01-31,001e0610ee41,989.6758933556672,3582,983.23,1001.61
333,2018-01-31,001e0610eef4,988.4603636876234,3547,982.29,1000.29
334,2018-01-31,001e0610ef27,994.4137547334692,3433,984.86,1019.95
335,2018-02-01,001e0610b9e5,988.0249923136048,2602,985.58,996.25
336,2018-02-01,001e0610ba13,989.209536199095,2652,984.36,999.25
337,2018-02-01,001e0610ba18,992.0958522563956,3479,987.17,1002.85
338,2018-02-01,001e0610ba3b,993.100341037204,3548,987.71,1004.13
339,2018-02-01,001e0610ba57,991.1019983277592,3588,985.64,1002.37
340,2018-02-01,001e0610bc07,990.9205512249443,3592,985.71,1001.74
341,2018-02-01,001e0610e532,996.3408585718255,3599,990.79,1007.53
342,2018-02-01,001e0610ee41,992.7711608903917,3549,987.35,1003.86
343,2018-02-01,001e0610eef4,991.4543795620438,3562,986.39,1002.13
344,2018-02-01,001e0610ef27,1029.4893244047619,3360,1019.46,1047.91
345,2018-02-02,001e0610ba13,1004.6846544318626,2561,999.02,1008.86
346,2018-02-02,001e0610ba18,1008.4616169853767,3556,1002.81,1011.79
347,2018-02-02,001e0610ba3b,1009.7213730425055,3576,1004.07,1013.05
348,2018-02-02,001e0610ba57,1007.9376852698994,3279,1002.23,1011.3
349,2018-02-02,001e0610bc07,1007.3010025132645,3581,1001.69,1010.52
350,2018-02-02,001e0610e532,1013.1975264035576,3598,1007.38,1016.71
351,2018-02-02,001e0610ee41,1009.3450962343096,3585,1003.76,1012.5
352,2018-02-02,001e0610eef4,1007.6289976825028,3452,1002.05,1010.91
353,2018-02-02,001e0610ef27,1054.1046261127597,3370,1047.43,1060.14
354,2018-02-03,001e0610ba13,994.7783314711359,2685,982.5,1003.19
355,2018-02-03,001e0610ba18,998.0631395348838,3440,985.58,1006.96
356,2018-02-03,001e0610ba3b,999.2246910819123,3577,986.37,1008.03
357,2018-02-03,001e0610ba57,997.0135061586938,3491,984.09,1006.1
358,2018-02-03,001e0610bc07,996.8316002230276,3587,983.95,1005.61
359,2018-02-03,001e0610e532,1002.324025,3600,989.45,1011.33
360,2018-02-03,001e0610ee41,998.847696174253,3581,986.07,1007.75
361,2018-02-03,001e0610eef4,997.0588233568076,3408,984.72,1005.99
